0.000000	0.007166
0.125002	0.022699
0.250003	0.007241
0.375005	0.012146
0.500006	0.022185
0.625008	0.030225
0.750010	0.014862
0.875011	0.007868
1.000013	0.040818
1.125014	0.609045
1.250016	0.938959
1.375018	0.354695
1.500019	0.016961
1.625021	0.004497
1.750022	0.061640
1.875024	0.083016
2.000026	0.033036
2.125027	0.016451
2.250029	0.086577
2.375030	0.631125
2.500032	0.759970
2.625034	0.206054
2.750035	0.019991
2.875037	0.018337
3.000038	0.104963
3.125040	0.107246
3.250042	0.029067
3.375043	0.017684
3.500045	0.124558
3.625046	0.562428
3.750048	0.530892
3.875050	0.095056
4.000051	0.012450
4.125053	0.028602
4.250054	0.117328
4.375056	0.097866
4.500058	0.018054
4.625059	0.012839
4.750061	0.132707
4.875062	0.415583
5.000064	0.307630
5.125066	0.030361
5.250067	0.006014
5.375069	0.036978
5.500070	0.099873
5.625072	0.065066
5.750074	0.005380
5.875075	0.008595
6.000077	0.099237
6.125078	0.228381
6.250080	0.131823
6.375082	0.005467
6.500083	0.000730
6.625085	0.026127
6.750086	0.052425
6.875088	0.028067
7.000090	0.003864
7.125091	0.008849
7.250093	0.035618
7.375094	0.053276
7.500096	0.030093
7.625098	0.004094
7.750099	0.002401
7.875101	0.005143
8.000102	0.014993
8.125104	0.014338
8.250106	0.002899
8.375107	0.012503
8.500109	0.056943
8.625110	0.074366
8.750112	0.029849
8.875114	0.002911
9.000115	0.007659
9.125117	0.050114
9.250118	0.062763
9.375120	0.022963
9.500122	0.002311
9.625123	0.025144
9.750125	0.123701
9.875126	0.132713
10.000128	0.032249
10.125130	0.002975
10.250131	0.020551
10.375133	0.092139
10.500134	0.088340
10.625136	0.020287
10.750138	0.004794
10.875139	0.043457
11.000141	0.156124
11.125142	0.131855
11.250144	0.019281
11.375146	0.003010
11.500147	0.036314
11.625149	0.113120
11.750150	0.085547
11.875152	0.011549
12.000154	0.005283
12.125155	0.054579
12.250157	0.143737
12.375158	0.094589
12.500160	0.006612
12.625162	0.001425
12.750163	0.045451
12.875165	0.103466
13.000166	0.060867
13.125168	0.002850
13.250170	0.006092
13.375171	0.050732
13.500173	0.098326
13.625174	0.050366
13.750176	0.000811
13.875178	0.004826
14.000179	0.038289
14.125181	0.065582
14.250182	0.031982
14.375184	0.003293
14.500186	0.008232
14.625187	0.029824
14.750189	0.039031
14.875190	0.018396
15.000192	0.001580
15.125194	0.007305
15.250195	0.012624
15.375197	0.019673
15.500198	0.017520
15.625200	0.003404
15.750202	0.010377
15.875203	0.017172
16.000205	0.011114
16.125206	0.010385
16.250208	0.000334
16.375210	0.010449
16.500211	0.031966
16.625213	0.040219
16.750214	0.019226
16.875216	0.000870
17.000218	0.013376
17.125219	0.040739
17.250221	0.038002
17.375222	0.009379
17.500224	0.001321
17.625226	0.021005
17.750227	0.072320
17.875229	0.065087
18.000230	0.015992
18.125232	0.001167
18.250234	0.020551
18.375235	0.057126
18.500237	0.042621
18.625238	0.005731
18.750240	0.000751
18.875242	0.037167
19.000243	0.096984
19.125245	0.067017
19.250246	0.008475
19.375248	0.002227
19.500250	0.025422
19.625251	0.055908
19.750253	0.032109
19.875254	0.002234
20.000256	0.003437
20.125258	0.048261
20.250259	0.095379
20.375261	0.051153
20.500262	0.001709
20.625264	0.004128
20.750266	0.024952
20.875267	0.040408
21.000269	0.017398
21.125270	0.001333
21.250272	0.008015
21.375274	0.045900
21.500275	0.068802
21.625277	0.030193
21.750278	0.002297
21.875280	0.005347
22.000282	0.018487
22.125283	0.020058
22.250285	0.006944
22.375286	0.001743
22.500288	0.011831
22.625290	0.025726
22.750291	0.031158
22.875293	0.018532
23.000294	0.002986
23.125296	0.006856
23.250298	0.011712
23.375299	0.003082
23.500301	0.002421
23.625302	0.001690
23.750304	0.014567
23.875306	0.015050
24.000307	0.024234
24.125309	0.016418
24.250310	0.001781
24.375312	0.007686
24.500314	0.011900
24.625315	0.006071
24.750317	0.001099
24.875318	0.001502
25.000320	0.020813
25.125322	0.049344
25.250323	0.044048
25.375325	0.013591
25.500326	0.001176
25.625328	0.007428
25.750330	0.012091
25.875331	0.006106
26.000333	0.000476
26.125334	0.001814
26.250336	0.034494
26.375338	0.074466
26.500339	0.048421
26.625341	0.007789
26.750342	0.000966
26.875344	0.006058
27.000346	0.008451
27.125347	0.003134
27.250349	0.000167
27.375350	0.004607
27.500352	0.045962
27.625354	0.078323
27.750355	0.038206
27.875357	0.002606
28.000358	0.001372
28.125360	0.005041
28.250362	0.003411
28.375363	0.001256
28.500365	0.001825
28.625366	0.009780
28.750368	0.046755
28.875370	0.061480
29.000371	0.023772
29.125373	0.000429
29.250374	0.001384
29.375376	0.005282
29.500378	0.004900
29.625379	0.002580
29.750381	0.002857
29.875382	0.014614
30.000384	0.032494
30.125386	0.033486
30.250387	0.015258
30.375389	0.001332
30.500390	0.002443
30.625392	0.006779
30.750394	0.007609
30.875395	0.004264
31.000397	0.003549
31.125398	0.017096
31.250400	0.010818
31.375402	0.018031
31.500403	0.012717
31.625405	0.000848
31.750406	0.001411
31.875408	0.007197
32.000410	0.009762
32.125411	0.005339
32.250413	0.004327
32.375414	0.020207
32.500416	0.027445
32.625418	0.027697
32.750419	0.010046
32.875421	0.000872
33.000422	0.001832
33.125424	0.011415
33.250426	0.012005
33.375427	0.004538
33.500429	0.004497
33.625430	0.028812
33.750432	0.048930
33.875434	0.031070
34.000435	0.006129
34.125437	0.000656
34.250438	0.007416
34.375440	0.017208
34.500442	0.012449
34.625443	0.002152
34.750445	0.005939
34.875446	0.037654
35.000448	0.055136
35.125450	0.025172
35.250451	0.002639
35.375453	0.001816
35.500454	0.012816
35.625456	0.020240
35.750458	0.010436
35.875459	0.000764
36.000461	0.010545
36.125462	0.040173
36.250464	0.045607
36.375466	0.015372
36.500467	0.001179
36.625469	0.004315
36.750470	0.014450
36.875472	0.018272
37.000474	0.007944
37.125475	0.002443
37.250477	0.014771
37.375478	0.031611
37.500480	0.027971
37.625482	0.009545
37.750483	0.000664
37.875485	0.005624
38.000486	0.009610
38.125488	0.014469
38.250490	0.008082
38.375491	0.004108
38.500493	0.017174
38.625494	0.014430
38.750496	0.014853
38.875498	0.007922
39.000499	0.001770
39.125501	0.006141
39.250502	0.004697
39.375504	0.015199
39.500506	0.008109
39.625507	0.005640
39.750509	0.018257
39.875510	0.011911
40.000512	0.016449
40.125514	0.005976
40.250515	0.002897
40.375517	0.008259
40.500518	0.016727
40.625520	0.018728
40.750522	0.006872
40.875523	0.006192
41.000525	0.021223
41.125526	0.025800
41.250528	0.017663
41.375530	0.003328
41.500531	0.003485
41.625533	0.015824
41.750534	0.027367
41.875536	0.018459
42.000538	0.004320
42.125539	0.007187
42.250541	0.026126
42.375542	0.031458
42.500544	0.014083
42.625546	0.001712
42.750547	0.005384
42.875549	0.023103
43.000550	0.030967
43.125552	0.014622
43.250554	0.001796
43.375555	0.009592
43.500557	0.028217
43.625558	0.027238
43.750560	0.008271
43.875562	0.001324
44.000563	0.008732
44.125565	0.024977
44.250566	0.026868
44.375568	0.009774
44.500570	0.002218
44.625571	0.012338
44.750573	0.023363
44.875574	0.016960
45.000576	0.004348
45.125578	0.002248
45.250579	0.011983
45.375581	0.018315
45.500582	0.019734
45.625584	0.008597
45.750586	0.003973
45.875587	0.014249
46.000589	0.014081
46.125590	0.008846
46.250592	0.002749
46.375594	0.004082
46.500595	0.012189
46.625597	0.005498
46.750598	0.018391
46.875600	0.008874
47.000602	0.005365
47.125603	0.014230
47.250605	0.005577
47.375606	0.007176
47.500608	0.001188
47.625610	0.006046
47.750611	0.012455
47.875613	0.014097
48.000614	0.021072
48.125616	0.007752
48.250618	0.006321
48.375619	0.013878
48.500621	0.008999
48.625622	0.006876
48.750624	0.000143
48.875626	0.007457
49.000627	0.018522
49.125629	0.026707
49.250630	0.020005
49.375632	0.005161
49.500634	0.006667
49.625635	0.014028
49.750637	0.011543
49.875638	0.004883
50.000640	0.001044
50.125642	0.009045
50.250643	0.026301
50.375645	0.031621
50.500646	0.015218
50.625648	0.002943
50.750650	0.007072
50.875651	0.013771
51.000653	0.009446
51.125654	0.002141
51.250656	0.001445
51.375658	0.012368
51.500659	0.029326
51.625661	0.028048
51.750662	0.009619
51.875664	0.001886
52.000666	0.007772
52.125667	0.011706
52.250669	0.005088
52.375670	0.000566
52.500672	0.003311
52.625674	0.015925
52.750675	0.023792
52.875677	0.021185
53.000678	0.007635
53.125680	0.002274
53.250682	0.008466
53.375683	0.008841
53.500685	0.001436
53.625686	0.001298
53.750688	0.006287
53.875690	0.016560
54.000691	0.010651
54.125693	0.018357
54.250694	0.007479
54.375696	0.003724
54.500698	0.008642
54.625699	0.006309
54.750701	0.001056
54.875702	0.002536
55.000704	0.009346
55.125706	0.015320
55.250707	0.008798
55.375709	0.019674
55.500710	0.006328
55.625712	0.004217
55.750714	0.007654
55.875715	0.005294
56.000717	0.002586
56.125718	0.003522
56.250720	0.010865
56.375722	0.017344
56.500723	0.020866
56.625725	0.018354
56.750726	0.004629
56.875728	0.004303
57.000730	0.005342
57.125731	0.004090
57.250733	0.003050
57.375734	0.003449
57.500736	0.012199
57.625738	0.023743
57.750739	0.026162
57.875741	0.013862
58.000742	0.002903
58.125744	0.003348
58.250746	0.002006
58.375747	0.004144
58.500749	0.002958
58.625750	0.003547
58.750752	0.014700
58.875754	0.027282
59.000755	0.023653
59.125757	0.008610
59.250758	0.001515
59.375760	0.002043
59.500762	0.001610
59.625763	0.004950
59.750765	0.002243
59.875766	0.003658
60.000768	0.015522
60.125770	0.022448
60.250771	0.017665
60.375773	0.005510
60.500774	0.000878
60.625776	0.002021
60.750778	0.004444
60.875779	0.006152
61.000781	0.002904
61.125782	0.007325
61.250784	0.017793
61.375786	0.013071
61.500787	0.014780
61.625789	0.004674
61.750790	0.001141
61.875792	0.002598
62.000794	0.006748
62.125795	0.007849
62.250797	0.004364
62.375798	0.010359
62.500800	0.015371
62.625802	0.005994
62.750803	0.015211
62.875805	0.003830
63.000806	0.001868
63.125808	0.002180
63.250810	0.008915
63.375811	0.009127
63.500813	0.005413
63.625814	0.012376
63.750816	0.013878
63.875818	0.013996
64.000819	0.014143
64.125821	0.002736
64.250822	0.001667
64.375824	0.004417
64.500826	0.011155
64.625827	0.008681
64.750829	0.005509
64.875830	0.013306
65.000832	0.017125
65.125834	0.018138
65.250835	0.010441
65.375837	0.001324
65.500838	0.001569
65.625840	0.007682
65.750842	0.012278
65.875843	0.006908
66.000845	0.005497
66.125846	0.014258
66.250848	0.020139
66.375850	0.016605
66.500851	0.006606
66.625853	0.000376
66.750854	0.003530
66.875856	0.009661
67.000858	0.011460
67.125859	0.003978
67.250861	0.006018
67.375862	0.016064
67.500864	0.018221
67.625866	0.011745
67.750867	0.003656
67.875869	0.001590
68.000870	0.005516
68.125872	0.009395
68.250874	0.010834
68.375875	0.003163
68.500877	0.007736
68.625878	0.016170
68.750880	0.011499
68.875882	0.009471
69.000883	0.002864
69.125885	0.003572
69.250886	0.005103
69.375888	0.008174
69.500890	0.011819
69.625891	0.004251
69.750893	0.010568
69.875894	0.014116
70.000896	0.004671
70.125898	0.009130
70.250899	0.002242
70.375901	0.005349
70.500902	0.002597
70.625904	0.011060
70.750906	0.013167
70.875907	0.005556
71.000909	0.012275
71.125910	0.010918
71.250912	0.007374
71.375914	0.008007
71.500915	0.001882
71.625917	0.006030
71.750918	0.005606
71.875920	0.015203
72.000922	0.012447
72.125923	0.006221
72.250925	0.012705
72.375926	0.010245
72.500928	0.009904
72.625930	0.005617
72.750931	0.002446
72.875933	0.006294
73.000934	0.011485
73.125936	0.016668
73.250938	0.009752
73.375939	0.006702
73.500941	0.012324
73.625942	0.011278
73.750944	0.008847
73.875946	0.003330
74.000947	0.002902
74.125949	0.007898
74.250950	0.014404
74.375952	0.014945
74.500954	0.006058
74.625955	0.006460
74.750957	0.011951
74.875958	0.010426
75.000960	0.005954
75.125962	0.002347
75.250963	0.004241
75.375965	0.010147
75.500966	0.013094
75.625968	0.012413
75.750970	0.002980
75.875971	0.007110
76.000973	0.011711
76.125974	0.006896
76.250976	0.003497
76.375978	0.001929
76.500979	0.006824
76.625981	0.009837
76.750982	0.010106
76.875984	0.012759
77.000986	0.002950
77.125987	0.008636
77.250989	0.010537
77.375990	0.002331
77.500992	0.002432
77.625994	0.002392
77.750995	0.009278
77.875997	0.006155
78.000998	0.011718
78.126000	0.013769
78.251002	0.004295
78.376003	0.009783
78.501005	0.008355
78.626006	0.001341
78.751008	0.001390
78.876010	0.003974
79.001011	0.010429
79.126013	0.004807
79.251014	0.016103
79.376016	0.013393
79.501018	0.005589
79.626019	0.009670
79.751021	0.005704
79.876022	0.002111
80.001024	0.001191
80.126026	0.005342
80.251027	0.010169
80.376029	0.010549
80.501030	0.017396
80.626032	0.010631
80.751034	0.006158
80.876035	0.008785
81.001037	0.003772
81.126038	0.001130
81.251040	0.002061
81.376042	0.006165
81.501043	0.010394
81.626045	0.014139
81.751046	0.015280
81.876048	0.006837
82.001050	0.005584
82.126051	0.006907
82.251053	0.002179
82.376054	0.000140
82.501056	0.002092
82.626058	0.007039
82.751059	0.011966
82.876061	0.013403
83.001062	0.011870
83.126064	0.003512
83.251066	0.005165
83.376067	0.005572
83.501069	0.002041
83.626070	0.001754
83.751072	0.001316
83.876074	0.009034
84.001075	0.011984
84.126077	0.010392
84.251078	0.011293
84.376080	0.001682
84.501082	0.004836
84.626083	0.005243
84.751085	0.002829
84.876086	0.002793
85.001088	0.002789
85.126090	0.011796
85.251091	0.008134
85.376093	0.010643
85.501094	0.011753
85.626096	0.002604
85.751098	0.004903
85.876099	0.005019
86.001101	0.003827
86.126102	0.004497
86.251104	0.005316
86.376106	0.013061
86.501107	0.003728
86.626109	0.014200
86.751110	0.011348
86.876112	0.003789
87.001114	0.005080
87.126115	0.004601
87.251117	0.004656
87.376118	0.005841
87.501120	0.007805
87.626122	0.012293
87.751123	0.007306
87.876125	0.015406
88.001126	0.008902
88.126128	0.003808
88.251130	0.004111
88.376131	0.003938
88.501133	0.005437
88.626134	0.006117
88.751136	0.009034
88.876138	0.011171
89.001139	0.011134
89.126141	0.013346
89.251142	0.005823
89.376144	0.003516
89.501146	0.002659
89.626147	0.004020
89.751149	0.005260
89.876150	0.005298
90.001152	0.009543
90.126154	0.011301
90.251155	0.010952
90.376157	0.009936
90.501158	0.002914
90.626160	0.002546
90.751162	0.000873
90.876163	0.004549
91.001165	0.004857
91.126166	0.003425
91.251168	0.010211
91.376170	0.010747
91.501171	0.008011
91.626173	0.008239
91.751174	0.001141
91.876176	0.001154
92.001178	0.000849
92.126179	0.005920
92.251181	0.005913
92.376182	0.002769
92.501184	0.012062
92.626186	0.008132
92.751187	0.007576
92.876189	0.007956
93.001190	0.001444
93.126192	0.000411
93.251194	0.001992
93.376195	0.007826
93.501197	0.007545
93.626198	0.005540
93.751200	0.013088
93.876202	0.003283
94.001203	0.010428
94.126205	0.007311
94.251206	0.001884
94.376208	0.000443
94.501210	0.004395
94.626211	0.010010
94.751213	0.008925
94.876214	0.008496
95.001216	0.012199
95.126218	0.003701
95.251219	0.011479
95.376221	0.005598
95.501222	0.002367
95.626224	0.000541
95.751226	0.006390
95.876227	0.010549
96.001229	0.009116
96.126230	0.010283
96.251232	0.010249
96.376234	0.007144
96.501235	0.009759
96.626237	0.003166
96.751238	0.001754
96.876240	0.002331
97.001242	0.007659
97.126243	0.009374
97.251245	0.008069
97.376246	0.010223
97.501248	0.008537
97.626250	0.007295
97.751251	0.006855
97.876253	0.000869
98.001254	0.001466
98.126256	0.003916
98.251258	0.007657
98.376259	0.007505
98.501261	0.005984
98.626262	0.010061
98.751264	0.007936
98.876266	0.004971
99.001267	0.005169
99.126269	0.001405
99.251270	0.002759
99.376272	0.003405
99.501274	0.007804
99.626275	0.007210
99.751277	0.003735
99.876278	0.010422
100.001280	0.006374
100.126282	0.003847
100.251283	0.004517
100.376285	0.002387
100.501286	0.004406
100.626288	0.001270
100.751290	0.010306
100.876291	0.008611
101.001293	0.005113
101.126294	0.010845
101.251296	0.003170
101.376298	0.004959
101.501299	0.003419
101.626301	0.003657
101.751302	0.004857
101.876304	0.003483
102.001306	0.012817
102.126307	0.009705
102.251309	0.008127
102.376310	0.010390
102.501312	0.001338
102.626314	0.005446
102.751315	0.001727
102.876317	0.004699
103.001318	0.003870
103.126320	0.007345
103.251322	0.013785
103.376323	0.010159
103.501325	0.009386
103.626326	0.007963
103.751328	0.002878
103.876330	0.003976
104.001331	0.001374
104.126333	0.005214
104.251334	0.003782
104.376336	0.009524
104.501338	0.012227
104.626339	0.009363
104.751341	0.009402
104.876342	0.005445
105.001344	0.003208
105.126346	0.002461
105.251347	0.002763
105.376349	0.004872
105.501350	0.005184
105.626352	0.008797
105.751354	0.009246
105.876355	0.007604
106.001357	0.008655
106.126358	0.004094
106.251360	0.002348
106.376362	0.001856
106.501363	0.003275
106.626365	0.005367
106.751366	0.005270
106.876368	0.007860
107.001370	0.007223
107.126371	0.004810
107.251373	0.007443
107.376374	0.003507
107.501376	0.000823
107.626378	0.001334
107.751379	0.003895
107.876381	0.007233
108.001382	0.002682
108.126384	0.009622
108.251386	0.007089
108.376387	0.004163
108.501389	0.006924
108.626390	0.002706
108.751392	0.000591
108.876394	0.000943
109.001395	0.005357
109.126397	0.007393
109.251398	0.002807
109.376400	0.012980
109.501402	0.008571
109.626403	0.005416
109.751405	0.006361
109.876406	0.001596
110.001408	0.001385
110.126410	0.002906
110.251411	0.007546
110.376413	0.006257
110.501414	0.006887
110.626416	0.013822
110.751418	0.009106
110.876419	0.006972
111.001421	0.005413
111.126422	0.000756
111.251424	0.002509
111.376426	0.005172
111.501427	0.008563
111.626429	0.004679
111.751430	0.009249
111.876432	0.012411
112.001434	0.008621
112.126435	0.007013
112.251437	0.003363
112.376438	0.001102
112.501440	0.003340
112.626442	0.006707
112.751443	0.007757
112.876445	0.004845
113.001446	0.008764
113.126448	0.009345
113.251450	0.006927
113.376451	0.005889
113.501453	0.001013
113.626454	0.002301
113.751456	0.003324
113.876458	0.006824
114.001459	0.006876
114.126461	0.004878
114.251462	0.006712
114.376464	0.006363
114.501466	0.004627
114.626467	0.004350
114.751469	0.001078
114.876470	0.003228
115.001472	0.002100
115.126474	0.006137
115.251475	0.007586
115.376477	0.002977
115.501478	0.007495
115.626480	0.005222
115.751482	0.003318
115.876483	0.003234
116.001485	0.002367
116.126486	0.004646
116.251488	0.001308
116.376490	0.006598
116.501491	0.007839
116.626493	0.001794
116.751494	0.010196
116.876496	0.005906
117.001498	0.002541
117.126499	0.002367
117.251501	0.003064
117.376502	0.006199
117.501504	0.004306
117.626506	0.008654
117.751507	0.006649
117.876509	0.005803
118.001510	0.011225
118.126512	0.006280
118.251514	0.002874
118.376515	0.002374
118.501517	0.003902
118.626518	0.007832
118.751520	0.007630
118.876522	0.009736
119.001523	0.004105
119.126525	0.008197
119.251526	0.010101
119.376528	0.005544
119.501530	0.002818
119.626531	0.002308
119.751533	0.004675
119.876534	0.008492
120.001536	0.010089
120.126538	0.009260
120.251539	0.003646
120.376541	0.007686
120.501542	0.007464
120.626544	0.004189
120.751546	0.002553
120.876547	0.002020
121.001549	0.004723
121.126550	0.007327
121.251552	0.009977
121.376554	0.007601
121.501555	0.003983
121.626557	0.005667
121.751558	0.005055
121.876560	0.002582
122.001562	0.001878
122.126563	0.001464
122.251565	0.004711
122.376566	0.004846
122.501568	0.008231
122.626570	0.006573
122.751571	0.002748
122.876573	0.005011
123.001574	0.003717
123.126576	0.001107
123.251578	0.001790
123.376579	0.002080
123.501581	0.006411
123.626582	0.001436
123.751584	0.007551
123.876586	0.006751
124.001587	0.000185
124.126589	0.006364
124.251590	0.003752
124.376592	0.000441
124.501594	0.000996
124.626595	0.004497
124.751597	0.009246
124.876598	0.003825
125.001600	0.008092
125.126602	0.005499
125.251603	0.003471
125.376605	0.006955
125.501606	0.003517
125.626608	0.000854
125.751610	0.000763
125.876611	0.006479
126.001613	0.011207
126.126614	0.008103
126.251616	0.009209
126.376618	0.003411
126.501619	0.005323
126.626621	0.005888
126.751622	0.002536
126.876624	0.001055
127.001626	0.002028
127.126627	0.007794
127.251629	0.011819
127.376630	0.010679
127.501632	0.008539
127.626634	0.002067
127.751635	0.005255
127.876637	0.003840
128.001638	0.001517
128.126640	0.000695
128.251642	0.003085
128.376643	0.007128
128.501645	0.010586
128.626646	0.011086
128.751648	0.006593
128.876650	0.002618
129.001651	0.003423
129.126653	0.002008
129.251654	0.001185
129.376656	0.002108
129.501658	0.002583
129.626659	0.005641
129.751661	0.007596
129.876662	0.009503
130.001664	0.004759
130.126666	0.002772
130.251667	0.002307
130.376669	0.002275
130.501670	0.001576
130.626672	0.003094
130.751674	0.001620
130.876675	0.006768
131.001677	0.003463
131.126678	0.007454
131.251680	0.004291
131.376682	0.001367
131.501683	0.002481
131.626685	0.002557
131.751686	0.002563
131.876688	0.003022
132.001690	0.004312
132.126691	0.009478
132.251693	0.002167
132.376694	0.006660
132.501696	0.003783
132.626698	0.000794
132.751699	0.002261
132.876701	0.002335
133.001702	0.003977
133.126704	0.001784
133.251706	0.007513
133.376707	0.011815
133.501709	0.006520
133.626710	0.006969
133.751712	0.002658
133.876714	0.001280
134.001715	0.000871
134.126717	0.002872
134.251718	0.004088
134.376720	0.001690
134.501722	0.009417
134.626723	0.012785
134.751725	0.009352
134.876726	0.006644
135.001728	0.001034
135.126730	0.000992
135.251731	0.001421
135.376733	0.004473
135.501734	0.003037
135.626736	0.003467
135.751738	0.008783
135.876739	0.011748
136.001741	0.009966
136.126742	0.005121
136.251744	0.001213
136.376746	0.000455
136.501747	0.003082
136.626749	0.005014
136.751750	0.002504
136.876752	0.003472
137.001754	0.006737
137.126755	0.009251
137.251757	0.008852
